game_id,1_opener_fip,1_opener_freshness,1_others_fip,1_others_freshness,1_woba,1_ooa,1_home,1_team,1_is_wildcard,2_opener_fip,2_opener_freshness,2_others_fip,2_others_freshness,2_woba,w_ooa,2_team,2_is_wildcard,is_playoff,result
NYY_OAK_2017-06-17,5.68,120.0,2.86,144.0,0.336,25,1,NYY,0,2.9,144.0,2.883333333333333,28.0,0.323,-21,OAK,0,0,0
NYY_OAK_2017-06-18,6.16,1152.0,3.2359999999999998,206.4,0.336,25,1,NYY,0,5.36,120.0,2.916,19.2,0.323,-21,OAK,0,0,0
NYY_OAK_2018-05-11,5.16,144.0,6.373333333333334,136.0,0.335,-38,0,NYY,0,6.22,384.0,2.5875000000000004,78.0,0.329,20,OAK,0,0,0
NYY_OAK_2018-05-12,4.8,144.0,4.113333333333333,60.0,0.329,20,1,OAK,0,3.91,144.0,4.363333333333333,96.0,0.335,-38,NYY,0,0,0
NYY_OAK_2018-05-13,6.02,144.0,7.240000000000001,42.0,0.329,20,1,OAK,0,1.99,120.0,3.0774999999999997,30.0,0.335,-38,NYY,0,0,0
NYY_OAK_2018-09-03,4.11,120.0,4.07,432.0,0.335,-38,1,NYY,0,3.37,120.0,2.9333333333333336,36.0,0.329,20,OAK,0,0,0
NYY_OAK_2018-09-04,4.55,72.0,3.73,1906.6666666666667,0.329,20,0,OAK,0,4.09,60.0,3.6900000000000004,66.0,0.335,-38,NYY,0,0,0
NYY_OAK_2018-09-05,4.61,60.0,3.9240000000000004,38.4,0.329,20,0,OAK,0,3.05,120.0,3.5375,126.0,0.335,-38,NYY,0,0,1
NYY_OAK_2019-08-20,4.32,72.0,3.06,96.0,0.327,4,0,OAK,0,4.71,168.0,5.49,120.0,0.346,-38,NYY,0,0,1
NYY_OAK_2019-08-21,4.72,144.0,4.823333333333333,13648.0,0.327,4,0,OAK,0,5.69,168.0,3.725,120.0,0.346,-38,NYY,0,0,1
NYY_OAK_2019-08-22,4.44,144.0,4.84,96.0,0.346,-38,1,NYY,0,4.09,72.0,3.5475000000000003,42.0,0.327,4,OAK,0,0,0
NYY_OAK_2019-08-30,4.67,120.0,4.335,36.0,0.327,4,1,OAK,0,5.96,144.0,4.016,62.4,0.346,-38,NYY,0,0,1
NYY_OAK_2019-08-31,4.77,144.0,3.6987500000000004,90.0,0.346,-38,0,NYY,0,4.36,60.0,4.376666666666667,64.0,0.327,4,OAK,0,0,1
NYY_OAK_2019-09-01,3.01,8952.0,3.314,43.2,0.327,4,1,OAK,0,5.56,144.0,7.112,494.4,0.346,-38,NYY,0,0,0
NYY_OAK_2021-06-18,4.55,144.0,3.992,43.2,0.31668919772583703,-21,0,NYY,0,4.17,144.0,3.6366666666666667,72.0,0.31668919772583703,20,OAK,0,0,0
NYY_OAK_2021-06-19,3.35,144.0,4.522,52.8,0.31668919772583703,20,1,OAK,0,4.68,144.0,2.2566666666666664,96.0,0.31668919772583703,-21,NYY,0,0,0
NYY_OAK_2021-06-20,3.08,144.0,4.64,54.0,0.31668919772583703,20,1,OAK,0,3.64,120.0,2.6566666666666667,48.0,0.31668919772583703,-21,NYY,0,0,0
NYY_OAK_2021-08-26,4.39,168.0,3.1439999999999997,43.2,0.31668919772583703,-21,1,NYY,0,4.38,144.0,3.5033333333333334,64.0,0.31668919772583703,20,OAK,0,0,1
NYY_OAK_2021-08-27,3.87,144.0,3.71,60.0,0.31668919772583703,20,0,OAK,0,2.72,144.0,3.3,72.0,0.31668919772583703,-21,NYY,0,0,0
NYY_OAK_2021-08-28,3.59,192.0,3.225,36.0,0.31668919772583703,-21,1,NYY,0,3.27,144.0,2.97,32.0,0.31668919772583703,20,OAK,0,0,0
NYY_OAK_2021-08-29,3.8,144.0,3.386,38.4,0.31668919772583703,20,0,OAK,0,3.62,144.0,2.885,60.0,0.31668919772583703,-21,NYY,0,0,1
NYY_OAK_2022-06-27,3.72,60.0,7.21,32.0,0.327,21,0,NYY,0,3.6,120.0,5.6274999999999995,102.0,0.277,-8,OAK,0,0,1
NYY_OAK_2022-06-28,2.8,408.0,2.5524999999999998,60.0,0.327,21,0,NYY,0,3.19,60.0,4.42,264.0,0.277,-8,OAK,0,0,1
NYY_OAK_2022-06-29,4.43,120.0,7.81,48.0,0.277,-8,1,OAK,0,3.24,144.0,2.82,64.0,0.327,21,NYY,0,0,0
NYY_OAK_2022-08-25,4.03,144.0,21.055,40920.0,0.327,21,1,NYY,0,5.21,120.0,3.4539999999999997,340.8,0.277,-8,OAK,0,0,1
NYY_OAK_2022-08-26,3.17,144.0,3.6399999999999997,84.0,0.327,21,1,NYY,0,3.78,60.0,5.97,984.0,0.277,-8,OAK,0,0,1
NYY_OAK_2022-08-27,5.99,120.0,3.8600000000000003,54.0,0.277,-8,0,OAK,0,4.1,120.0,3.7300000000000004,72.0,0.327,21,NYY,0,0,1
NYY_OAK_2022-08-28,5.22,504.0,3.714,48.0,0.277,-8,0,OAK,0,3.49,120.0,4.2,252.0,0.327,21,NYY,0,0,1
NYY_OAK_2023-05-08,5.59,120.0,5.885,48.0,0.293,-22,1,OAK,0,4.36,192.0,2.8033333333333332,96.0,0.304,3,NYY,0,0,0
NYY_OAK_2023-05-09,7.23,120.0,6.26,96.0,0.293,-22,1,OAK,0,4.87,144.0,5.375,126.0,0.304,3,NYY,0,0,0
NYY_OAK_2023-05-10,5.7,120.0,9.16,52.8,0.293,-22,1,OAK,0,5.9,120.0,5.88,5712.0,0.304,3,NYY,0,0,0
NYY_OAK_2023-06-27,3.22,144.0,3.6875,72.0,0.293,-22,0,OAK,0,5.25,144.0,3.0566666666666666,64.0,0.304,3,NYY,0,0,1
NYY_OAK_2023-06-29,4.17,144.0,3.1375,342.0,0.304,3,1,NYY,0,4.77,120.0,4.54,56.0,0.293,-22,OAK,0,0,1
NYY_PHI_2018-06-25,3.92,144.0,3.9525,72.0,0.307,-35,0,PHI,0,2.3,120.0,2.276666666666667,48.0,0.335,-38,NYY,0,0,0
NYY_PHI_2018-06-26,4.22,144.0,4.1499999999999995,42.0,0.307,-35,0,PHI,0,2.27,120.0,3.79,24.0,0.335,-38,NYY,0,0,0
NYY_PHI_2018-06-27,4.27,120.0,1.7624999999999997,252.0,0.335,-38,1,NYY,0,2.91,120.0,1.72,72.0,0.307,-35,PHI,0,0,0
NYY_PHI_2020-08-03,4.44,120.0,3.2920000000000003,67.2,0.341,-9,0,NYY,0,6.79,8592.0,4.765,4176.0,0.336,-19,PHI,0,0,1
NYY_PHI_2020-08-05,8.7,144.0,2.865714285714286,1121.1428571427778,0.341,-9,1,NYY,0,2.4,288.0,5.673333333333333,152.0,0.336,-19,PHI,0,0,1
NYY_PHI_2020-08-06,5.57,144.0,2.436666666666667,48.0,0.341,-9,1,NYY,0,1.44,7512.0,5.338,86.4,0.336,-19,PHI,0,0,0
NYY_PHI_2021-06-12,4.5,168.0,3.09875,831.0,0.31668919772583703,-21,1,NYY,0,5.29,72.0,4.1775,78.0,0.31668919772583703,-22,PHI,0,0,0
NYY_PHI_2021-06-13,3.27,120.0,2.6566666666666667,288.0,0.31668919772583703,-22,0,PHI,0,4.46,168.0,3.9750000000000005,42.0,0.31668919772583703,-21,NYY,0,0,1
NYY_PHI_2021-07-20,4.72,96.0,3.7483333333333335,84.0,0.31668919772583703,-21,0,NYY,0,3.63,336.0,5.3275,96.0,0.31668919772583703,-22,PHI,0,0,1
NYY_PHI_2021-07-21,7.42,7416.0,6.27625,201.0,0.31668919772583703,-21,0,NYY,0,4.31,276.0,4.287999999999999,115.2,0.31668919772583703,-22,PHI,0,0,1
NYY_PHI_2023-04-03,6.02,4344.0,12.735,48.0,0.329,6,1,PHI,0,2.06,4416.0,1.66,2472.0,0.304,3,NYY,0,0,0
NYY_PHI_2023-04-04,5.4,4344.0,2.0366666666666666,64.0,0.304,3,0,NYY,0,2.26,120.0,5.8525,60.0,0.329,6,PHI,0,0,0
NYY_PHI_2023-04-05,1.39,144.0,3.48,48.0,0.304,3,0,NYY,0,3.67,144.0,5.76,60.0,0.329,6,PHI,0,0,1
NYY_PHI_2025-07-25,3.75,144.0,4.265000000000001,66.0,0.338,-4,0,NYY,0,4.97,144.0,3.6075,48.0,0.329,12,PHI,0,0,0
NYY_PHI_2025-07-26,3.01,144.0,4.7124999999999995,216.0,0.329,12,1,PHI,0,5.58,144.0,5.316666666666667,552.0,0.338,-4,NYY,0,0,1
NYY_PHI_2025-07-27,3.85,144.0,4.27,60.0,0.338,-4,0,NYY,0,2.73,144.0,3.175,72.0,0.329,12,PHI,0,0,1
NYY_PIT_2017-04-21,4.92,144.0,2.67,60.0,0.336,25,1,NYY,0,4.66,144.0,3.257142857142857,54.85714285694444,0.304,-16,PIT,0,0,0
NYY_PIT_2017-04-22,3.91,144.0,4.658333333333333,64.0,0.304,-16,0,PIT,0,3.84,144.0,2.8657142857142857,54.85714285694444,0.336,25,NYY,0,0,0
NYY_PIT_2017-04-23,4.06,144.0,3.04,24.0,0.336,25,1,NYY,0,3.23,144.0,5.073333333333334,32.0,0.304,-16,PIT,0,0,0
NYY_PIT_2022-07-05,3.41,144.0,3.625,72.0,0.327,21,1,NYY,0,3.37,84.0,2.6733333333333333,64.0,0.289,-22,PIT,0,0,0
NYY_PIT_2022-07-06,3.54,144.0,5.356,38.4,0.327,21,1,NYY,0,4.16,168.0,7.3514285714285705,102.85714285694445,0.289,-22,PIT,0,0,1
NYY_PIT_2022-09-20,3.28,144.0,3.5850000000000004,56.0,0.327,21,0,NYY,0,2.64,168.0,4.547142857142857,37.714285714166664,0.289,-22,PIT,0,0,1
NYY_PIT_2022-09-21,4.16,168.0,4.9825,90.0,0.289,-22,1,PIT,0,3.88,1680.0,3.5700000000000003,80.0,0.327,21,NYY,0,0,0
NYY_PIT_2023-09-15,3.3,120.0,4.253333333333334,40.0,0.304,3,1,NYY,0,4.38,144.0,3.8760000000000003,52.8,0.308,2,PIT,0,0,1
NYY_PIT_2023-09-16,5.74,144.0,4.1175,66.0,0.308,2,0,PIT,0,5.7,56.0,3.44,176.0,0.304,3,NYY,0,0,0
NYY_PIT_2023-09-17,4.9,48.0,3.9959999999999996,72.0,0.308,2,0,PIT,0,5.82,120.0,5.43,120.0,0.304,3,NYY,0,0,1
NYY_PIT_2025-04-04,3.91,144.0,2.6200000000000006,112.0,0.338,-4,1,NYY,0,3.65,168.0,3.9883333333333333,40.0,0.29,17,PIT,0,0,1
NYY_PIT_2025-04-05,4.64,144.0,3.7750000000000004,54.0,0.338,-4,1,NYY,0,4.54,84.0,3.5328571428571425,48.0,0.29,17,PIT,0,0,1
NYY_PIT_2025-04-06,1.64,84.0,3.2966666666666664,9088.0,0.29,17,0,PIT,0,4.25,120.0,3.1950000000000003,44.0,0.338,-4,NYY,0,0,1
NYY_SDP_2016-07-01,4.3,84.0,3.1475000000000004,54.0,0.297,-31,0,SDP,0,5.11,120.0,3.966666666666667,80.0,0.311,9,NYY,0,0,1
NYY_SDP_2016-07-02,4.78,60.0,1.62,32.0,0.311,9,1,NYY,0,3.18,84.0,2.9699999999999998,24.0,0.297,-31,SDP,0,0,0
NYY_SDP_2016-07-03,4.69,276.0,4.1866666666666665,3560.0,0.297,-31,0,SDP,0,4.42,504.0,2.04,28.0,0.311,9,NYY,0,0,0
NYY_SDP_2019-05-27,4.05,144.0,3.9799999999999995,60.0,0.305,-28,1,SDP,0,7.89,48.0,2.7840000000000003,67.2,0.346,-38,NYY,0,0,0
NYY_SDP_2019-05-28,4.13,144.0,3.961111111111111,40.0,0.305,-28,1,SDP,0,3.8,120.0,4.613333333333333,192.0,0.346,-38,NYY,0,0,1
NYY_SDP_2019-05-29,2.47,624.0,4.74,60.0,0.346,-38,0,NYY,0,3.48,216.0,5.7,72.0,0.305,-28,SDP,0,0,1
NYY_SDP_2023-05-26,6.68,81672.0,4.1850000000000005,108.0,0.304,3,0,NYY,0,4.87,144.0,3.16,84.0,0.323,27,SDP,0,0,0
NYY_SDP_2023-05-27,3.7,144.0,3.1033333333333335,64.0,0.304,3,0,NYY,0,3.52,144.0,3.84,48.0,0.323,27,SDP,0,0,1
NYY_SDP_2023-05-28,3.66,120.0,3.1533333333333338,48.0,0.304,3,0,NYY,0,4.12,120.0,4.050000000000001,132.0,0.323,27,SDP,0,0,1
NYY_SDP_2025-05-05,2.81,144.0,2.6479999999999997,38.4,0.311,-7,1,SDP,0,3.63,144.0,2.75,60.0,0.338,-4,NYY,0,0,1
NYY_SDP_2025-05-06,4.64,216.0,2.9775,78.0,0.338,-4,0,NYY,0,3.22,144.0,3.1525,30.0,0.311,-7,SDP,0,0,1
NYY_SDP_2025-05-07,3.38,120.0,2.5100000000000002,56.0,0.311,-7,1,SDP,0,2.94,120.0,2.84,64.0,0.338,-4,NYY,0,0,0
NYY_SEA_2016-04-15,4.65,144.0,3.9,44.0,0.325,4,1,SEA,0,3.33,168.0,2.9250000000000003,4212.0,0.311,9,NYY,0,0,1
NYY_SEA_2016-04-16,4.27,168.0,0.2839999999999999,67.2,0.311,9,0,NYY,0,3.26,144.0,3.854,76.8,0.325,4,SEA,0,0,0
NYY_SEA_2016-04-17,3.53,144.0,4.81,24.0,0.325,4,1,SEA,0,3.09,120.0,-1.3833333333333335,16.0,0.311,9,NYY,0,0,0
NYY_SEA_2016-08-22,5.45,120.0,3.4325,36.0,0.325,4,0,SEA,0,3.86,144.0,3.9749999999999996,36.0,0.311,9,NYY,0,0,1
NYY_SEA_2016-08-23,4.9,408.0,4.3525,714.0,0.325,4,0,SEA,0,4.17,144.0,2.5,32.0,0.311,9,NYY,0,0,0
NYY_SEA_2016-08-24,3.23,120.0,2.956666666666667,40.0,0.311,9,1,NYY,0,4.27,144.0,4.331666666666667,28.0,0.325,4,SEA,0,0,1
NYY_SEA_2017-07-20,4.9,120.0,4.75,208.0,0.321,20,0,SEA,0,3.04,120.0,2.2199999999999998,48.0,0.336,25,NYY,0,0,0
NYY_SEA_2017-07-21,4.19,120.0,2.2866666666666666,44.0,0.336,25,1,NYY,0,6.59,120.0,2.94,72.0,0.321,20,SEA,0,0,1
NYY_SEA_2017-07-22,5.18,120.0,3.9799999999999995,63.0,0.321,20,0,SEA,0,4.92,144.0,2.35,24.0,0.336,25,NYY,0,0,1
NYY_SEA_2017-07-23,4.95,144.0,3.5400000000000005,48.0,0.321,20,0,SEA,0,1.96,144.0,2.598,33.6,0.336,25,NYY,0,0,0
NYY_SEA_2017-08-25,5.43,144.0,3.3528571428571423,51.428571428333335,0.321,20,1,SEA,0,4.43,144.0,2.694,24.0,0.336,25,NYY,0,0,1
NYY_SEA_2017-08-26,5.43,144.0,5.05,72.0,0.321,20,1,SEA,0,3.38,72.0,2.485,42.0,0.336,25,NYY,0,0,0
NYY_SEA_2017-08-27,4.22,144.0,5.41,120.0,0.321,20,1,SEA,0,4.44,120.0,4.3,72.0,0.336,25,NYY,0,0,0
NYY_SEA_2018-06-19,4.12,120.0,6.46,264.0,0.335,-38,0,NYY,0,3.64,144.0,5.04,120.0,0.313,-10,SEA,0,0,1
NYY_SEA_2018-06-20,4.55,144.0,3.8099999999999996,139.2,0.313,-10,1,SEA,0,2.93,120.0,2.9775,48.0,0.335,-38,NYY,0,0,0
NYY_SEA_2018-06-21,2.39,120.0,2.106666666666667,56.0,0.335,-38,0,NYY,0,3.14,144.0,4.789999999999999,72.0,0.313,-10,SEA,0,0,1
NYY_SEA_2018-09-07,3.25,144.0,4.4075,66.0,0.313,-10,0,SEA,0,4.04,144.0,2.86,72.0,0.335,-38,NYY,0,0,0
NYY_SEA_2018-09-08,5.05,144.0,3.4285714285714284,51.428571428333335,0.313,-10,0,SEA,0,4.02,72.0,3.62,54.0,0.335,-38,NYY,0,0,0
NYY_SEA_2018-09-09,5.85,144.0,2.8142857142857145,27.42857142833333,0.313,-10,0,SEA,0,4.04,144.0,2.755,84.0,0.335,-38,NYY,0,0,1
NYY_SEA_2019-05-06,5.11,144.0,5.005,84.0,0.314,-23,1,SEA,0,5.7,144.0,3.785,72.0,0.346,-38,NYY,0,0,0
NYY_SEA_2019-05-07,3.52,144.0,4.798571428571429,51.428571428333335,0.314,-23,1,SEA,0,4.38,144.0,3.75,36.0,0.346,-38,NYY,0,0,0
NYY_SEA_2019-05-08,3.61,120.0,3.6133333333333333,24.0,0.314,-23,1,SEA,0,4.93,336.0,6.91,72.0,0.346,-38,NYY,0,0,1
NYY_SEA_2019-05-09,5.31,120.0,3.2075,72.0,0.346,-38,0,NYY,0,5.45,60.0,3.66,24.0,0.314,-23,SEA,0,0,1
NYY_SEA_2019-08-26,5.65,120.0,3.5099999999999993,33.6,0.346,-38,1,NYY,0,3.35,24.0,5.773333333333333,104.0,0.314,-23,SEA,0,0,1
NYY_SEA_2019-08-27,4.32,120.0,4.76,120.0,0.346,-38,1,NYY,0,5.88,216.0,6.013333333333333,56.0,0.314,-23,SEA,0,0,1
NYY_SEA_2019-08-28,4.21,120.0,3.6700000000000004,54.0,0.346,-38,1,NYY,0,6.57,120.0,4.225,48.0,0.314,-23,SEA,0,0,1
NYY_SEA_2021-07-06,5.67,144.0,3.7025,84.0,0.31668919772583703,-5,0,SEA,0,4.42,168.0,4.3,160.0,0.31668919772583703,-21,NYY,0,0,0
NYY_SEA_2021-07-07,3.41,816.0,3.4120000000000004,96.0,0.31668919772583703,-21,1,NYY,0,4.36,144.0,2.91,86.4,0.31668919772583703,-5,SEA,0,0,1
NYY_SEA_2021-07-08,3.19,144.0,2.3800000000000003,40.0,0.31668919772583703,-5,0,SEA,0,3.63,120.0,5.92,42.0,0.31668919772583703,-21,NYY,0,0,1
NYY_SEA_2021-08-05,2.8,192.0,3.846666666666667,104.0,0.31668919772583703,-21,0,NYY,0,4.22,60.0,2.8066666666666666,40.0,0.31668919772583703,-5,SEA,0,0,1
NYY_SEA_2021-08-06,5.18,348.0,3.232,45.6,0.31668919772583703,-21,0,NYY,0,5.43,120.0,3.737142857142857,51.428571428333335,0.31668919772583703,-5,SEA,0,0,1
NYY_SEA_2021-08-07,4.47,60.0,3.3300000000000005,14.4,0.31668919772583703,-21,0,NYY,0,3.88,120.0,3.655,24.0,0.31668919772583703,-5,SEA,0,0,1
NYY_SEA_2021-08-08,1.44,120.0,3.2359999999999998,38.4,0.31668919772583703,-21,0,NYY,0,4.37,120.0,2.856666666666667,48.0,0.31668919772583703,-5,SEA,0,0,0
NYY_SEA_2022-08-01,5.3,120.0,4.076666666666667,32.0,0.31,1,1,SEA,0,7.3,120.0,3.65,30.0,0.327,21,NYY,0,0,0
NYY_SEA_2022-08-02,3.77,120.0,3.162,62.4,0.31,1,1,SEA,0,3.88,120.0,3.5625,36.0,0.327,21,NYY,0,0,1
NYY_SEA_2022-08-03,3.38,120.0,3.582,33.6,0.327,21,0,NYY,0,3.25,84.0,3.96,30.0,0.31,1,SEA,0,0,0
NYY_SEA_2022-08-08,3.87,144.0,3.856666666666667,40.0,0.31,1,0,SEA,0,4.02,144.0,3.28,60.0,0.327,21,NYY,0,0,0
NYY_SEA_2022-08-09,3.16,72.0,3.4400000000000004,36.0,0.31,1,0,SEA,0,3.25,144.0,3.34625,30.0,0.327,21,NYY,0,0,1
NYY_SEA_2022-08-10,3.32,120.0,4.32,24.0,0.327,21,1,NYY,0,4.11,120.0,3.1799999999999997,152.0,0.31,1,SEA,0,0,0
NYY_SEA_2023-05-29,2.67,120.0,5.760000000000001,48.0,0.319,22,0,SEA,0,4.38,312.0,4.35,60.0,0.304,3,NYY,0,0,0
NYY_SEA_2023-05-30,3.11,120.0,2.6025,282.0,0.319,22,0,SEA,0,4.57,144.0,3.195,84.0,0.304,3,NYY,0,0,0
NYY_SEA_2023-05-31,3.92,144.0,3.503333333333334,72.0,0.304,3,1,NYY,0,3.24,120.0,2.6233333333333335,48.0,0.319,22,SEA,0,0,0
NYY_SEA_2023-06-20,3.15,168.0,1.87,48.0,0.319,22,1,SEA,0,3.36,144.0,2.24,168.0,0.304,3,NYY,0,0,0
NYY_SEA_2023-06-21,5.17,768.0,3.0825,96.0,0.304,3,0,NYY,0,3.61,168.0,2.3800000000000003,96.0,0.319,22,SEA,0,0,1
NYY_SEA_2023-06-22,3.48,144.0,5.18,88.0,0.319,22,1,SEA,0,5.29,144.0,3.1466666666666665,128.0,0.304,3,NYY,0,0,1
NYY_SEA_2025-05-12,5.05,144.0,3.155,72.0,0.338,-4,1,NYY,0,5.47,144.0,5.333333333333333,48.0,0.321,-27,SEA,0,0,1
NYY_SEA_2025-05-13,2.89,144.0,2.766,57.6,0.338,-4,1,NYY,0,2.72,144.0,3.126,76.8,0.321,-27,SEA,0,0,0
NYY_SEA_2025-05-14,3.89,120.0,3.6266666666666665,40.0,0.321,-27,0,SEA,0,3.28,120.0,2.5025,42.0,0.338,-4,NYY,0,0,0
NYY_SEA_2025-07-08,3.21,144.0,2.5633333333333335,96.0,0.321,-27,1,SEA,0,3.26,144.0,8.346,76.8,0.338,-4,NYY,0,0,0
NYY_SEA_2025-07-09,5.08,144.0,5.135,96.0,0.321,-27,1,SEA,0,6.51,81672.0,4.156666666666667,88.0,0.338,-4,NYY,0,0,0
NYY_SEA_2025-07-10,3.45,144.0,2.5399999999999996,104.0,0.321,-27,1,SEA,0,5.64,144.0,6.926666666666666,60.0,0.338,-4,NYY,0,0,0
NYY_SFG_2016-07-22,3.01,168.0,4.395,96.0,0.315,14,1,SFG,0,3.27,120.0,1.7899999999999998,48.0,0.311,9,NYY,0,0,0
NYY_SFG_2016-07-23,4.84,60.0,2.165714285714286,48.0,0.311,9,0,NYY,0,2.79,144.0,3.5533333333333332,88.0,0.315,14,SFG,0,0,0
NYY_SFG_2016-07-24,4.33,192.0,3.37,120.0,0.315,14,1,SFG,0,4.79,120.0,6.115,84.0,0.311,9,NYY,0,0,0
NYY_SFG_2019-04-26,3.64,168.0,3.193333333333334,52.0,0.295,15,0,SFG,0,2.35,120.0,3.2,60.0,0.346,-38,NYY,0,0,0
NYY_SFG_2019-04-27,5.25,84.0,3.75,144.0,0.295,15,0,SFG,0,5.27,120.0,2.985,60.0,0.346,-38,NYY,0,0,0
NYY_SFG_2019-04-28,2.87,120.0,4.205,48.0,0.346,-38,1,NYY,0,4.67,168.0,2.8049999999999997,52.0,0.295,15,SFG,0,0,1
NYY_SFG_2023-03-30,0.59,4248.0,0.7566666666666665,4392.0,0.304,3,0,NYY,0,4.59,4416.0,-0.745,4224.0,0.304,17,SFG,0,0,1
NYY_SFG_2023-04-01,8.96,4296.0,2.36,7372.8,0.304,3,0,NYY,0,4.35,4296.0,6.33,3270.0,0.304,17,SFG,0,0,0
NYY_SFG_2023-04-02,1.46,81672.0,2.6933333333333334,5400.0,0.304,3,0,NYY,0,11.66,4392.0,4.01,4356.0,0.304,17,SFG,0,0,1
NYY_SFG_2025-04-11,6.67,144.0,4.371666666666667,60.0,0.338,-4,0,NYY,0,5.94,144.0,6.35,168.0,0.305,-23,SFG,0,0,0
NYY_SFG_2025-04-12,4.35,144.0,3.3275,78.0,0.338,-4,0,NYY,0,4.57,72.0,4.663333333333334,44.0,0.305,-23,SFG,0,0,1
NYY_SFG_2025-04-13,2.39,144.0,3.1925,78.0,0.305,-23,1,SFG,0,5.09,144.0,3.36,40.0,0.338,-4,NYY,0,0,1
NYY_STL_2017-04-14,6.23,144.0,2.3979999999999997,19.2,0.336,25,0,NYY,0,3.74,144.0,8.626666666666667,48.0,0.326,-10,STL,0,0,1
NYY_STL_2017-04-15,3.98,144.0,3.9325,48.0,0.336,25,0,NYY,0,3.04,144.0,4.09,96.0,0.326,-10,STL,0,0,1
NYY_STL_2017-04-16,4.48,144.0,5.974,28.8,0.326,-10,1,STL,0,2.94,144.0,2.48,72.0,0.336,25,NYY,0,0,0
NYY_STL_2022-08-05,4.58,144.0,2.63,72.0,0.326,28,0,STL,0,3.37,144.0,3.403333333333333,44.0,0.327,21,NYY,0,0,1
NYY_STL_2022-08-06,5.77,120.0,3.665,66.0,0.327,21,1,NYY,0,3.88,72.0,4.066666666666666,48.0,0.326,28,STL,0,0,0
NYY_STL_2022-08-07,3.54,144.0,3.676666666666667,34.666666666666664,0.327,21,1,NYY,0,3.74,120.0,2.982,67.2,0.326,28,STL,0,0,0
NYY_STL_2023-07-01,4.285,108.0,4.097777777777778,9186.666666666666,0.304,3,1,NYY,0,4.253333333333333,144.0,3.7099999999999995,1304.0,0.322,-4,STL,0,0,0
NYY_STL_2023-07-02,3.45,60.0,3.7133333333333334,72.0,0.322,-4,0,STL,0,3.36,168.0,3.07,168.0,0.304,3,NYY,0,0,1
NYY_STL_2025-08-15,3.78,144.0,2.9,48.0,0.338,-4,1,NYY,0,4.53,144.0,4.4625,54.0,0.304,36,STL,0,0,1
NYY_STL_2025-08-16,3.3,144.0,2.668,38.4,0.338,-4,1,NYY,0,3.26,144.0,5.0,168.0,0.304,36,STL,0,0,1
NYY_STL_2025-08-17,3.66,144.0,3.686,48.0,0.338,-4,1,NYY,0,4.84,144.0,4.0600000000000005,52.8,0.304,36,STL,0,0,1
NYY_TBR_2016-04-22,3.47,60.0,4.35,36.0,0.315,-22,1,TBR,0,4.25,144.0,0.2,38.4,0.311,9,NYY,0,0,0
NYY_TBR_2016-04-23,1.35,81672.0,2.66,48.0,0.315,-22,1,TBR,0,3.19,144.0,-0.7600000000000001,16.0,0.311,9,NYY,0,0,0
NYY_TBR_2016-04-24,2.83,120.0,3.44,27256.0,0.315,-22,1,TBR,0,5.65,120.0,5.17,2484.0,0.311,9,NYY,0,0,1
NYY_TBR_2016-05-27,3.28,144.0,1.344,43.2,0.311,9,1,NYY,0,4.79,120.0,1.15,48.0,0.315,-22,TBR,0,0,1
NYY_TBR_2016-05-28,4.68,144.0,4.755,84.0,0.311,9,1,NYY,0,4.55,60.0,2.4566666666666666,88.0,0.315,-22,TBR,0,0,0
NYY_TBR_2016-05-29,4.22,120.0,2.935,84.0,0.315,-22,0,TBR,0,3.56,120.0,0.868,33.6,0.311,9,NYY,0,0,0
NYY_TBR_2016-07-29,4.02,168.0,3.961666666666666,72.0,0.315,-22,0,TBR,0,5.1,72.0,5.47,120.0,0.311,9,NYY,0,0,1
NYY_TBR_2016-07-30,4.42,168.0,3.065,96.0,0.315,-22,0,TBR,0,4.91,144.0,4.7,84.0,0.311,9,NYY,0,0,1
NYY_TBR_2016-07-31,3.21,168.0,5.492500000000001,396.0,0.315,-22,0,TBR,0,3.91,144.0,5.17,96.0,0.311,9,NYY,0,0,1
NYY_TBR_2016-08-12,4.43,144.0,3.8360000000000007,24.0,0.311,9,0,NYY,0,3.92,144.0,4.36,48.0,0.315,-22,TBR,0,0,1
NYY_TBR_2016-08-13,3.4,144.0,3.78,38.4,0.311,9,0,NYY,0,3.54,144.0,5.9,84.0,0.315,-22,TBR,0,0,1
NYY_TBR_2016-08-14,4.72,120.0,4.9399999999999995,66.0,0.311,9,0,NYY,0,4.13,144.0,3.1300000000000003,112.0,0.315,-22,TBR,0,0,0
NYY_TBR_2016-09-08,4.41,120.0,4.3585714285714285,51.428571428333335,0.311,9,0,NYY,0,4.33,144.0,4.432499999999999,36.0,0.315,-22,TBR,0,0,1
NYY_TBR_2016-09-09,3.81,120.0,3.765,30.0,0.311,9,0,NYY,0,3.61,144.0,6.3020000000000005,4224.0,0.315,-22,TBR,0,0,1
NYY_TBR_2016-09-10,3.69,144.0,3.62,48.0,0.315,-22,1,TBR,0,3.23,120.0,3.9480000000000004,182.4,0.311,9,NYY,0,0,0
NYY_TBR_2016-09-11,6.21,120.0,3.567999999999999,43.2,0.311,9,0,NYY,0,3.84,144.0,3.2033333333333336,3944.0,0.315,-22,TBR,0,0,0
NYY_TBR_2016-09-20,3.63,144.0,3.2183333333333333,48.0,0.311,9,1,NYY,0,4.57,168.0,5.055,228.0,0.315,-22,TBR,0,0,1
